,DS_CARGO,NM_CANDIDATO,NM_SOCIAL_CANDIDATO,NM_PARTIDO,DS_GENERO,DS_COR_RACA,NR_IDADE_DATA_POSSE,DS_GRAU_INSTRUCAO,NM_UE,VR_DESPESA_MAX_CAMPANHA
17949,VEREADOR,ADRIANO DE OLIVEIRA,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,BRANCA,37,ENSINO MÉDIO COMPLETO,ARMAÇÃO DOS BÚZIOS,0
17950,VEREADOR,JORGE WILLEMENN DIAS,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,BRANCA,74,SUPERIOR COMPLETO,CORDEIRO,0
17952,VEREADOR,PAULO ELIAS DE SOUZA ROMULDO,#NULO#,PARTIDO VERDE,MASCULINO,NEGRA,39,ENSINO MÉDIO COMPLETO,ITAGUAÍ,0
17953,VEREADOR,CHARLES MAURICIO DA SILVA,#NULO#,PARTIDO DA MULHER BRASILEIRA,MASCULINO,BRANCA,45,SUPERIOR INCOMPLETO,DUQUE DE CAXIAS,-1
17954,VEREADOR,LUIZ CLAUDIO DA CONCEIÇÃO ALVES,#NULO#,PARTIDO PÁTRIA LIVRE,MASCULINO,NEGRA,37,ENSINO MÉDIO COMPLETO,CAMPOS DOS GOYTACAZES,-1
17955,VEREADOR,FABIO BRASIL SANTOS,#NULO#,PARTIDO VERDE,MASCULINO,BRANCA,43,SUPERIOR INCOMPLETO,IGUABA GRANDE,0
17956,VEREADOR,FABIO DE JESUS COUTO,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,NEGRA,35,ENSINO MÉDIO COMPLETO,PETRÓPOLIS,-1
17957,VEREADOR,SOLANGE MIRANDA BULLÉ DOS SANTOS,#NULO#,PARTIDO PROGRESSISTA,FEMININO,BRANCA,49,ENSINO MÉDIO INCOMPLETO,PARATY,-1
17958,VEREADOR,LUIS CARLOS FIGUEIREDO,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,NEGRA,66,ENSINO FUNDAMENTAL COMPLETO,ITABORAÍ,-1
17959,VEREADOR,NARA CRISTINA PEREIRA DA SILVA,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,NEGRA,50,SUPERIOR COMPLETO,RIO DE JANEIRO,-1
17960,VEREADOR,AMARILDO OLIVEIRA DA SILVA,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,NEGRA,46,ENSINO FUNDAMENTAL INCOMPLETO,ITABORAÍ,-1
17961,VEREADOR,RENATO CESAR DE OLIVEIRA,#NULO#,PARTIDO HUMANISTA DA SOLIDARIEDADE,MASCULINO,NEGRA,54,ENSINO MÉDIO INCOMPLETO,DUQUE DE CAXIAS,0
17962,VEREADOR,LUIZ CESAR CORREA HOTTZ,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,BRANCA,36,ENSINO FUNDAMENTAL INCOMPLETO,SUMIDOURO,-1
17963,VEREADOR,IAMARA LOPES VALLE DOS SANTOS,#NULO#,PARTIDO POPULAR SOCIALISTA,FEMININO,NEGRA,36,ENSINO MÉDIO COMPLETO,SAQUAREMA,-1
17964,VEREADOR,ALEXANDRE MATTOS DE OLIVEIRA,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,NEGRA,47,ENSINO MÉDIO COMPLETO,NILÓPOLIS,-1
17965,VEREADOR,HUMBERTO RAMOS MARTINS,#NULO#,PARTIDO SOCIAL CRISTÃO,MASCULINO,NEGRA,50,ENSINO MÉDIO COMPLETO,SÃO FRANCISCO DE ITABAPOANA,-1
17966,VEREADOR,CRISTIANE DIAS FLORENCIO,#NULO#,PARTIDO SOCIAL DEMOCRATA CRISTÃO,FEMININO,BRANCA,43,ENSINO MÉDIO COMPLETO,SÃO JOÃO DE MERITI,-1
17967,VEREADOR,ROMULO DOS SANTOS CHAVES,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,BRANCA,42,ENSINO MÉDIO COMPLETO,ARMAÇÃO DOS BÚZIOS,-1
17968,VEREADOR,LILIAM CRISITNA FERREIRA DA CRUZ,#NULO#,PARTIDO TRABALHISTA DO BRASIL,FEMININO,NEGRA,26,SUPERIOR COMPLETO,RIO DE JANEIRO,0
17969,VEREADOR,ELIZETE DA ROCHA DA SILVA,#NULO#,PARTIDO TRABALHISTA NACIONAL,FEMININO,BRANCA,55,ENSINO FUNDAMENTAL COMPLETO,ITAGUAÍ,0
17970,VEREADOR,LEIR SOLMIA DE OLIVEIRA FERREIRA,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,BRANCA,52,ENSINO MÉDIO COMPLETO,RIO DE JANEIRO,-1
17971,VEREADOR,ALEXANDRE KNUPP,#NULO#,SOLIDARIEDADE,MASCULINO,NEGRA,33,ENSINO FUNDAMENTAL COMPLETO,BOM JARDIM,-1
17972,VEREADOR,BLAULIO ANTONIO AMORIM LIMA GODINHO,#NULO#,PARTIDO TRABALHISTA DO BRASIL,MASCULINO,BRANCA,34,SUPERIOR COMPLETO,QUATIS,-1
17973,VEREADOR,SANDRA MARIA ALVES DOS SANTOS,#NULO#,PARTIDO DA MULHER BRASILEIRA,FEMININO,NEGRA,66,SUPERIOR COMPLETO,RIO DE JANEIRO,0
17974,VEREADOR,ANA MARIA DE OLIVEIRA LUIZ,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,NEGRA,42,ENSINO MÉDIO COMPLETO,RIO DE JANEIRO,-1
17975,VEREADOR,LEILA MARINHO FREITAS,#NULO#,PARTIDO SOCIAL CRISTÃO,FEMININO,NEGRA,60,SUPERIOR COMPLETO,RIO DE JANEIRO,-1
17977,VEREADOR,ERONILDES MELO DOS SANTOS,#NULO#,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,NEGRA,46,ENSINO FUNDAMENTAL COMPLETO,ITABORAÍ,-1
17978,VEREADOR,ROGERIO SANTOS DA ROCHA,#NULO#,PARTIDO TRABALHISTA DO BRASIL,MASCULINO,NEGRA,41,ENSINO MÉDIO COMPLETO,ITABORAÍ,-1
17979,VEREADOR,LIDIANE DE OLIVEIRA,#NULO#,PARTIDO TRABALHISTA DO BRASIL,FEMININO,NEGRA,36,ENSINO MÉDIO COMPLETO,ITABORAÍ,-1
17980,VEREADOR,ANA BEATRIZ SALES DE SOUZA GARCIA,#NULO#,PARTIDO HUMANISTA DA SOLIDARIEDADE,FEMININO,NEGRA,19,ENSINO MÉDIO COMPLETO,BELFORD ROXO,-1
17981,VEREADOR,MARLI PESSANHA DO CARMO,#NULO#,PARTIDO DA MOBILIZAÇÃO NACIONAL,FEMININO,NEGRA,58,ENSINO MÉDIO COMPLETO,MESQUITA,-1
17982,VEREADOR,THIAGO VASCONCELOS LEITE PINHEIRO,#NULO#,PARTIDO SOCIAL CRISTÃO,MASCULINO,BRANCA,36,SUPERIOR COMPLETO,CABO FRIO,0
17983,VEREADOR,MARCELO COELHO ANDRADE,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,NEGRA,42,SUPERIOR COMPLETO,VASSOURAS,-1
17984,VEREADOR,MARCELA STALLONE FERREIRA DE SOUZA,#NULO#,PARTIDO SOCIAL DEMOCRATA CRISTÃO,FEMININO,BRANCA,31,ENSINO MÉDIO COMPLETO,PARAÍBA DO SUL,-1
17985,VEREADOR,VERA REGINA ADVINCOLA COELHO BARBOSA,#NULO#,PARTIDO PROGRESSISTA,FEMININO,BRANCA,53,ENSINO MÉDIO COMPLETO,VASSOURAS,-1
17986,VEREADOR,LUIZ CARLOS KIKO ALENCAR BESOUCHET,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,BRANCA,56,SUPERIOR COMPLETO,RESENDE,-1
17987,VEREADOR,ENOCK GOMES TOLENTINO,#NULO#,PARTIDO SOCIAL DEMOCRATA CRISTÃO,MASCULINO,NEGRA,48,ENSINO MÉDIO COMPLETO,SÃO JOÃO DE MERITI,-1
17988,VEREADOR,ANDREA FRANCISCO,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,NEGRA,43,ENSINO MÉDIO COMPLETO,BELFORD ROXO,-1
17989,VEREADOR,SUSY CARLA DE SOUZA MOREIRA,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,BRANCA,39,SUPERIOR COMPLETO,ENGENHEIRO PAULO DE FRONTIN,-1
17990,VEREADOR,JORGE NAVEGA AGUIAR,#NULO#,PARTIDO VERDE,MASCULINO,BRANCA,53,ENSINO MÉDIO INCOMPLETO,CAMBUCI,-1
17991,VEREADOR,ALBERTO LUIZ GUIMARAES IECIN,#NULO#,SOLIDARIEDADE,MASCULINO,BRANCA,49,SUPERIOR COMPLETO,NITERÓI,0
17992,VEREADOR,MAISA CLAUDINO DOS SANTOS GONÇALVES,#NULO#,PARTIDO DA MULHER BRASILEIRA,FEMININO,BRANCA,35,SUPERIOR COMPLETO,ARARUAMA,0
17993,VEREADOR,JOÃO BÔSCO DE PAULA BON CARDOSO,#NULO#,PARTIDO VERDE,MASCULINO,BRANCA,50,SUPERIOR COMPLETO,CANTAGALO,-1
17994,VEREADOR,EDSON RODRIGUES,#NULO#,DEMOCRATAS,MASCULINO,BRANCA,52,ENSINO FUNDAMENTAL COMPLETO,JAPERI,-1
17995,VEREADOR,HILDA MARA DE SOUZA FIGUEREDO,#NULO#,PARTIDO ECOLÓGICO NACIONAL,FEMININO,NEGRA,55,SUPERIOR COMPLETO,VOLTA REDONDA,-1
17996,VEREADOR,ELIZABETH REIS BARBOSA,#NULO#,SOLIDARIEDADE,FEMININO,BRANCA,61,SUPERIOR COMPLETO,BARRA DO PIRAÍ,-1
17997,VEREADOR,JOSÉ BRITO SILVA,#NULO#,PARTIDO TRABALHISTA DO BRASIL,MASCULINO,NEGRA,53,ENSINO FUNDAMENTAL COMPLETO,SÃO JOÃO DE MERITI,-1
17998,VEREADOR,JONAS MOREIRA DE ANDRADE,#NULO#,PARTIDO SOCIAL DEMOCRATA CRISTÃO,MASCULINO,NEGRA,64,ENSINO FUNDAMENTAL COMPLETO,SÃO JOÃO DE MERITI,-1
17999,VEREADOR,MARCOS VALÉRIO DOS SANTOS CASTRO,#NULO#,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,NEGRA,47,ENSINO FUNDAMENTAL COMPLETO,SÃO JOÃO DE MERITI,-1
18000,VEREADOR,JACKSON ANCHIETA DE OLIVEIRA,#NULO#,DEMOCRATAS,MASCULINO,BRANCA,38,ENSINO MÉDIO COMPLETO,RIO DAS OSTRAS,0
18001,VEREADOR,GLORIA ROSA DOS SANTOS,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,NEGRA,50,ENSINO MÉDIO COMPLETO,BARRA DO PIRAÍ,-1
18003,VEREADOR,HUDSON DA SILVEIRA GATO,#NULO#,PARTIDO ECOLÓGICO NACIONAL,MASCULINO,BRANCA,45,ENSINO MÉDIO COMPLETO,BELFORD ROXO,-1
18004,VEREADOR,ALMIR TOFFANO JUNIOR,#NULO#,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,BRANCA,37,SUPERIOR COMPLETO,SÃO GONÇALO,-1
18005,VEREADOR,JOSE SILVA MACIEIRA,#NULO#,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,NEGRA,49,SUPERIOR COMPLETO,RIO DE JANEIRO,0
18006,VEREADOR,ADILSON DOS SANTOS SILVA,#NULO#,PARTIDO VERDE,MASCULINO,NEGRA,50,ENSINO FUNDAMENTAL INCOMPLETO,IGUABA GRANDE,0
18007,VEREADOR,DIOSMO SOUZA DE CARVALHO,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,BRANCA,59,ENSINO FUNDAMENTAL COMPLETO,RIO DE JANEIRO,0
18008,VEREADOR,GRAZIELA DE SOUZA GOMES,#NULO#,PARTIDO PROGRESSISTA,FEMININO,BRANCA,31,SUPERIOR INCOMPLETO,BOM JESUS DO ITABAPOANA,-1
18009,VEREADOR,RICHARD ALTER SEAL,#NULO#,PARTIDO DOS TRABALHADORES,MASCULINO,BRANCA,36,SUPERIOR COMPLETO,MARICÁ,-1
18010,VEREADOR,FABIANO SOARES FÉLIX,#NULO#,PARTIDO DA MULHER BRASILEIRA,MASCULINO,NEGRA,36,ENSINO MÉDIO COMPLETO,MAGÉ,-1
18011,VEREADOR,VERONICA COSTA MONTEIRO BRAZ,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,NEGRA,33,SUPERIOR COMPLETO,NILÓPOLIS,0
18012,VEREADOR,MAURO ANTONIO RODRIGUES FERREIRA,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,BRANCA,44,ENSINO FUNDAMENTAL COMPLETO,ITABORAÍ,-1
18013,VEREADOR,AUREA MARIA TEIXEIRA DE PRE,#NULO#,PARTIDO ECOLÓGICO NACIONAL,FEMININO,BRANCA,49,SUPERIOR INCOMPLETO,ITAOCARA,-1
18014,VEREADOR,MAURO FERREIRA DA COSTA,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,43,ENSINO MÉDIO COMPLETO,ARARUAMA,0
18015,VEREADOR,LEONARDO PERES DE ARAUJO,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,40,ENSINO MÉDIO COMPLETO,ARARUAMA,0
18016,VEREADOR,MARCELO HENRIQUE MODESTO CUNHA,#NULO#,PARTIDO PÁTRIA LIVRE,MASCULINO,BRANCA,49,ENSINO FUNDAMENTAL COMPLETO,SÃO GONÇALO,-1
18017,VEREADOR,CARLOS EDUARDO DE OLIVEIRA GOMES,#NULO#,PARTIDO DOS TRABALHADORES,MASCULINO,NEGRA,56,ENSINO MÉDIO COMPLETO,RIO DE JANEIRO,-1
18018,VEREADOR,MARCOS ANDRE MARTINS OLIVEIRA,#NULO#,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,NEGRA,38,ENSINO MÉDIO COMPLETO,CONCEIÇÃO DE MACABU,-1
18019,VEREADOR,TELMO BATISTA DE SOUZA,#NULO#,PARTIDO PÁTRIA LIVRE,MASCULINO,NEGRA,38,ENSINO MÉDIO COMPLETO,ARARUAMA,0
18020,VEREADOR,FABIOLA DA SILVA OLIVEIRA,#NULO#,PARTIDO TRABALHISTA CRISTÃO,FEMININO,NEGRA,41,ENSINO FUNDAMENTAL INCOMPLETO,PATY DO ALFERES,-1
18021,VEREADOR,CELSO PEREIRA DE AZEVEDO,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,55,ENSINO MÉDIO COMPLETO,GUAPIMIRIM,0
18022,VEREADOR,EMANUEL BASTOS TORQUATO,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,BRANCA,60,SUPERIOR COMPLETO,RIO DE JANEIRO,-1
18023,VEREADOR,JOSE NEIDE SILVA,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,NEGRA,67,ENSINO FUNDAMENTAL INCOMPLETO,ITAPERUNA,-1
18024,VEREADOR,MARIA APARECIDA DA CONCEIÇÃO,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,NEGRA,50,ENSINO FUNDAMENTAL INCOMPLETO,CARMO,-1
18025,VEREADOR,LIDIANE RODRIGUES DA CRUZ MENEZES,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,BRANCA,37,SUPERIOR COMPLETO,NITERÓI,-1
18026,VEREADOR,FERNANDA SOUSA TAVEIRA,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,BRANCA,37,ENSINO MÉDIO COMPLETO,CACHOEIRAS DE MACACU,0
18027,VEREADOR,MARIA IRES ALVES,#NULO#,PARTIDO SOCIAL CRISTÃO,FEMININO,NEGRA,59,ENSINO FUNDAMENTAL COMPLETO,MAGÉ,-1
18028,VEREADOR,FLÁVIA EDIANE SILVA DA CUNHA,#NULO#,PARTIDO TRABALHISTA CRISTÃO,FEMININO,NEGRA,38,ENSINO MÉDIO COMPLETO,ITAGUAÍ,0
18029,VEREADOR,PATRICIA RANGEL PEREIRA,#NULO#,SOLIDARIEDADE,FEMININO,BRANCA,30,ENSINO FUNDAMENTAL INCOMPLETO,CACHOEIRAS DE MACACU,0
18030,VEREADOR,MARIO LUIS RAMOS,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,NEGRA,40,ENSINO FUNDAMENTAL COMPLETO,ANGRA DOS REIS,0
18031,VEREADOR,GUILHERME DE SOUZA VITORINO,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,NEGRA,35,ENSINO MÉDIO INCOMPLETO,PETRÓPOLIS,-1
18032,VEREADOR,ALBERTO DA SILVA DE GRIJP,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,BRANCA,46,ENSINO FUNDAMENTAL COMPLETO,SÃO JOÃO DE MERITI,-1
18033,VEREADOR,GEILDA ROSA RIBEIRO,#NULO#,PARTIDO TRABALHISTA NACIONAL,FEMININO,BRANCA,53,ENSINO MÉDIO COMPLETO,CABO FRIO,0
18034,VEREADOR,GLADSTONE DE LIMA CRUZ,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,BRANCA,29,ENSINO MÉDIO COMPLETO,CAMPOS DOS GOYTACAZES,-1
18035,VEREADOR,LUIZ ROBERTO DA SILVA,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,BRANCA,60,ENSINO MÉDIO COMPLETO,ITAPERUNA,-1
18036,VEREADOR,ROBSON DE SOUZA GODINHO,#NULO#,PARTIDO DA MULHER BRASILEIRA,MASCULINO,NEGRA,57,ENSINO MÉDIO COMPLETO,SÃO JOÃO DA BARRA,-1
18037,VEREADOR,JORGE LUIZ MOREIRA DE ARAUJO,#NULO#,PARTIDO TRABALHISTA NACIONAL,MASCULINO,BRANCA,51,ENSINO FUNDAMENTAL COMPLETO,CABO FRIO,0
18038,VEREADOR,MARCOS PAULO FRANKLIN DE ASSIS,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,BRANCA,38,ENSINO MÉDIO COMPLETO,RIO DAS FLORES,0
18039,VEREADOR,RONALDO RAMOS DE MELLO,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,NEGRA,54,SUPERIOR COMPLETO,PETRÓPOLIS,-1
18040,VEREADOR,ENTHONY TORRES DE ALMEIDA,#NULO#,PARTIDO SOCIAL CRISTÃO,MASCULINO,BRANCA,31,ENSINO MÉDIO COMPLETO,NOVA FRIBURGO,-1
18041,VEREADOR,JOSIMAR MAURICIO,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,NEGRA,51,ENSINO MÉDIO COMPLETO,RESENDE,-1
18042,VEREADOR,SÉRGIO LUIZ PESSANHA GOMES,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,BRANCA,54,ENSINO MÉDIO COMPLETO,SÃO JOÃO DA BARRA,-1
18043,VEREADOR,LUIZ VIRGILIO FERREIRA E SILVA,#NULO#,SOLIDARIEDADE,MASCULINO,NEGRA,34,ENSINO MÉDIO COMPLETO,NITERÓI,0
18044,VEREADOR,LETICIA VALLADARES MIRANDA GALVÃO,#NULO#,PARTIDO TRABALHISTA CRISTÃO,FEMININO,BRANCA,32,ENSINO MÉDIO COMPLETO,CASIMIRO DE ABREU,-1
18045,VEREADOR,ADAVANIR JOSE ELIZIARIO,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,NEGRA,77,ENSINO FUNDAMENTAL INCOMPLETO,VOLTA REDONDA,-1
18046,VEREADOR,ANALIEL ALMEIDA VIANNA,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,BRANCA,35,ENSINO MÉDIO COMPLETO,SÃO JOÃO DA BARRA,-1
18047,VEREADOR,JÚNIOR CORTES FERREIRA,#NULO#,PARTIDO HUMANISTA DA SOLIDARIEDADE,MASCULINO,BRANCA,33,ENSINO MÉDIO COMPLETO,PINHEIRAL,-1
18048,VEREADOR,FABIO DE SOUZA SILVA,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,40,ENSINO MÉDIO COMPLETO,PORTO REAL,-1
18049,VEREADOR,CLAUDIO MENDES DA LUZ,#NULO#,PARTIDO COMUNISTA DO BRASIL,MASCULINO,BRANCA,45,ENSINO MÉDIO COMPLETO,DUQUE DE CAXIAS,-1
18050,VEREADOR,PATRÍCIA DE ALMEIDA FURTADO,#NULO#,PARTIDO PROGRESSISTA,FEMININO,BRANCA,43,ENSINO FUNDAMENTAL COMPLETO,TERESÓPOLIS,0
18051,VEREADOR,GERSON DA SILVA CRISPIM,#NULO#,SOLIDARIEDADE,MASCULINO,BRANCA,54,ENSINO MÉDIO INCOMPLETO,SÃO JOÃO DA BARRA,-1
18052,VEREADOR,ROMILDO CLAUDINO BARCELOS,#NULO#,REDE SUSTENTABILIDADE,MASCULINO,NEGRA,38,ENSINO FUNDAMENTAL INCOMPLETO,SÃO FIDÉLIS,-1
18053,VEREADOR,MARCELO COSTA LOPES JUNIOR,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,NEGRA,26,SUPERIOR COMPLETO,DUQUE DE CAXIAS,-1
18054,VEREADOR,AGRIPINO MOURA GUIMARÃES,#NULO#,PARTIDO VERDE,MASCULINO,NEGRA,51,ENSINO MÉDIO COMPLETO,MARICÁ,-1
18055,VEREADOR,LUIZ FERNANDO COLUCCI JUNIOR,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,BRANCA,42,SUPERIOR COMPLETO,PIRAÍ,-1
18056,VEREADOR,CLAUDETE DE SANTANA SANTOS,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,BRANCA,40,ENSINO MÉDIO INCOMPLETO,BELFORD ROXO,-1
18057,VEREADOR,LEONARDO PECLAT MARINS,#NULO#,PARTIDO SOCIAL CRISTÃO,MASCULINO,NEGRA,39,SUPERIOR COMPLETO,RIO BONITO,0
18058,VEREADOR,FRANQUIS AREAS DE FREITAS,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,NEGRA,41,ENSINO MÉDIO COMPLETO,SÃO JOÃO DA BARRA,-1
18059,VEREADOR,RONALDO MOREIRA MAURO,#NULO#,PARTIDO ECOLÓGICO NACIONAL,MASCULINO,BRANCA,52,SUPERIOR COMPLETO,BARRA MANSA,0
18060,VEREADOR,RONILDO NAVEGA HENRIQUES,#NULO#,PARTIDO ECOLÓGICO NACIONAL,MASCULINO,BRANCA,48,ENSINO FUNDAMENTAL COMPLETO,ITAOCARA,-1
18061,VEREADOR,JOÃO LUIZ DE ALMEIDA ROCHA,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,MASCULINO,BRANCA,50,ENSINO MÉDIO COMPLETO,NITERÓI,-1
18062,VEREADOR,NELTON DA CONCEIÇÃO FIGUEIREDO,#NULO#,PARTIDO TRABALHISTA CRISTÃO,MASCULINO,NEGRA,31,ENSINO MÉDIO COMPLETO,ITAGUAÍ,0
18063,VEREADOR,ROSELI MAGALHAES GONÇALVES,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,NEGRA,46,ENSINO MÉDIO COMPLETO,ITABORAÍ,-1
18064,VEREADOR,ROBERTO BERALDO DE OLIVEIRA,#NULO#,PARTIDO TRABALHISTA CRISTÃO,MASCULINO,BRANCA,54,ENSINO MÉDIO COMPLETO,ITATIAIA,-1
18065,VEREADOR,MARIZA MACEDO MACHADO,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,BRANCA,72,ENSINO FUNDAMENTAL INCOMPLETO,SÃO FRANCISCO DE ITABAPOANA,-1
18066,VEREADOR,PEDRO NORBERTO RIOS,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,BRANCA,58,ENSINO FUNDAMENTAL INCOMPLETO,RIO CLARO,0
18067,VEREADOR,THAIS LESSA QUEIROZ,#NULO#,PARTIDO DA REPÚBLICA,FEMININO,BRANCA,21,ENSINO MÉDIO COMPLETO,TRAJANO DE MORAES,-1
18068,VEREADOR,EDSON RODRIGUES DOS REIS,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,MASCULINO,BRANCA,68,ENSINO MÉDIO COMPLETO,RIO DE JANEIRO,-1
18069,VEREADOR,ESTHER DA SILVEIRA SILVA,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,FEMININO,BRANCA,32,SUPERIOR COMPLETO,ARRAIAL DO CABO,-1
18070,VEREADOR,CARLOS ALBERTO FERREIRA DE ARAGÃO,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,NEGRA,51,ENSINO MÉDIO COMPLETO,MESQUITA,-1
18071,VEREADOR,RUBEM VIEIRA DE SOUZA,#NULO#,PARTIDO TRABALHISTA NACIONAL,MASCULINO,BRANCA,34,SUPERIOR COMPLETO,ITAGUAÍ,0
18073,VEREADOR,LUCIANO DE SOUZA RAMOS,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,NEGRA,40,ENSINO FUNDAMENTAL INCOMPLETO,SANTA MARIA MADALENA,-1
18074,VEREADOR,LEONEL JOSÉ PINTO JÚNIOR,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,36,ENSINO FUNDAMENTAL COMPLETO,QUISSAMÃ,-1
18075,VEREADOR,ANA FLAVIA DOS SANTOS MOREIRA,#NULO#,PARTIDO DA REPÚBLICA,FEMININO,BRANCA,47,ENSINO MÉDIO COMPLETO,ARMAÇÃO DOS BÚZIOS,-1
18076,VEREADOR,JOSÉ ANTONIO ALVES,#NULO#,PARTIDO COMUNISTA DO BRASIL,MASCULINO,BRANCA,54,ENSINO FUNDAMENTAL COMPLETO,VOLTA REDONDA,-1
18077,VEREADOR,MÁRCIA HELENA LOBATO KALTNER,#NULO#,PARTIDO VERDE,FEMININO,NEGRA,35,SUPERIOR COMPLETO,NITERÓI,-1
18078,VEREADOR,JOSE GOMES CALDAS,#NULO#,PARTIDO HUMANISTA DA SOLIDARIEDADE,MASCULINO,BRANCA,72,ENSINO MÉDIO INCOMPLETO,IGUABA GRANDE,-1
18079,VEREADOR,ELIANE GONÇALVES DE ALMEIDA,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,BRANCA,60,ENSINO MÉDIO COMPLETO,SÃO JOÃO DE MERITI,-1
18080,VEREADOR,SANDRA REGINA GONÇALVES DA SILVA,#NULO#,SOLIDARIEDADE,FEMININO,NEGRA,51,SUPERIOR INCOMPLETO,RIO DE JANEIRO,0
18081,VEREADOR,ROBERTA BAILUNE ANTUNES,#NULO#,SOLIDARIEDADE,FEMININO,BRANCA,38,SUPERIOR COMPLETO,JAPERI,-1
18082,VEREADOR,ROSIRENE ROSA RIBEIRO,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,BRANCA,46,ENSINO MÉDIO COMPLETO,CAMPOS DOS GOYTACAZES,0
18083,VEREADOR,ALMIR DE SOUZA,#NULO#,PARTIDO COMUNISTA DO BRASIL,MASCULINO,BRANCA,39,ENSINO MÉDIO COMPLETO,NOVA IGUAÇU,-1
18084,VEREADOR,RENATO ATHAYDE SILVA,#NULO#,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,NEGRA,42,SUPERIOR COMPLETO,RIO DE JANEIRO,0
